time	V(a0)	V(a1)	V(a2)	V(a3)	V(a4)	V(a5)	V(a6)	V(a7)	V(a8)	V(a9)	V(a10)	V(a11)	V(a12)	V(a13)	V(a14)	V(a15)	V(b0)	V(b1)	V(b2)	V(b3)	V(b4)	V(b5)	V(b6)	V(b7)	V(b8)	V(b9)	V(b10)	V(b11)	V(b12)	V(b13)	V(b14)	V(b15)	V(cin)	V(cout)	V(f0)	V(f1)	V(f2)	V(f3)	V(f4)	V(f5)	V(f6)	V(f7)	V(f8)	V(f9)	V(f10)	V(f11)	V(f12)	V(f13)	V(f14)	V(f15)
1.000000020666820e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	7.708556e-005	2.757395e-004	3.156262e-004	5.205361e-003	9.857729e-002	4.289341e+000	4.551247e+000	4.999882e+000	5.000298e+000	5.000002e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000020855699e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	7.112189e-005	2.542298e-004	2.908311e-004	4.438228e-003	7.877257e-002	3.822791e+000	4.185804e+000	4.999184e+000	5.000296e+000	5.000001e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000021028877e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	6.611331e-005	2.363634e-004	2.703178e-004	3.868006e-003	6.504691e-002	3.314444e+000	3.756400e+000	4.998471e+000	5.000148e+000	4.999999e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000021293049e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398514e-008	5.914645e-005	2.117564e-004	2.421692e-004	3.164086e-003	4.934180e-002	2.498003e+000	2.993988e+000	4.997257e+000	4.999691e+000	4.999995e+000	4.999998e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000021540654e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398514e-008	5.322127e-005	1.910087e-004	2.185136e-004	2.631014e-003	3.837287e-002	1.812778e+000	2.268145e+000	4.995765e+000	4.999109e+000	4.999991e+000	4.999994e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000021776131e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	4.815973e-005	1.734227e-004	1.985242e-004	2.227256e-003	3.080080e-002	1.308006e+000	1.671085e+000	4.993895e+000	4.998385e+000	4.999988e+000	4.999990e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000022038148e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	4.309669e-005	1.559324e-004	1.786907e-004	1.864618e-003	2.457900e-002	9.028189e-001	1.166685e+000	4.992562e+000	4.997234e+000	4.999982e+000	4.999985e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000022295830e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	3.863045e-005	1.405652e-004	1.612957e-004	1.574846e-003	2.000716e-002	6.211317e-001	8.099664e-001	4.994683e+000	4.995885e+000	4.999978e+000	4.999979e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000022567238e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398514e-008	3.439328e-005	1.260227e-004	1.448533e-004	1.323276e-003	1.632604e-002	4.128634e-001	5.416951e-001	5.002688e+000	4.995130e+000	4.999983e+000	4.999978e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000022751809e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398514e-008	3.176743e-005	1.170210e-004	1.346806e-004	1.178267e-003	1.432439e-002	3.109088e-001	4.087496e-001	5.013259e+000	4.995925e+000	5.000000e+000	4.999985e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000022902086e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	2.980614e-005	1.102971e-004	1.270841e-004	1.076420e-003	1.298082e-002	2.500144e-001	3.287875e-001	5.026742e+000	4.998195e+000	5.000028e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000023100091e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398512e-008	2.740868e-005	1.020688e-004	1.177908e-004	9.578366e-004	1.146492e-002	1.884944e-001	2.477533e-001	5.048924e+000	5.003703e+000	5.000079e+000	5.000037e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000023271649e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398512e-008	2.548046e-005	9.543955e-005	1.103043e-004	8.666370e-004	1.032827e-002	1.473998e-001	1.935402e-001	5.068908e+000	5.011101e+000	5.000136e+000	5.000082e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000023454260e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398512e-008	2.358320e-005	8.890151e-005	1.029202e-004	7.808428e-004	9.282650e-003	1.142545e-001	1.497814e-001	5.088949e+000	5.021569e+000	5.000203e+000	5.000144e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000023640374e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398513e-008	2.179521e-005	8.272243e-005	9.593931e-005	7.032790e-004	8.353414e-003	8.850281e-002	1.157872e-001	5.107244e+000	5.033540e+000	5.000258e+000	5.000210e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000023838701e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398514e-008	2.004550e-005	7.665336e-005	8.907905e-005	6.305041e-004	7.493639e-003	6.798436e-002	8.872060e-002	5.124201e+000	5.046170e+000	5.000297e+000	5.000282e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000024077385e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398517e-008	1.812459e-005	6.995991e-005	8.150718e-005	5.539243e-004	6.598402e-003	4.986615e-002	6.485085e-002	5.141474e+000	5.059855e+000	5.000302e+000	5.000385e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000024323473e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398516e-008	1.634348e-005	6.371601e-005	7.443618e-005	4.860328e-004	5.810279e-003	3.666312e-002	4.748999e-002	5.155391e+000	5.071735e+000	5.000198e+000	5.000535e+000	5.000002e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000024651459e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398512e-008	1.422916e-005	5.624878e-005	6.596813e-005	4.090674e-004	4.919748e-003	2.462364e-002	3.169921e-002	5.167278e+000	5.084827e+000	4.999856e+000	5.000804e+000	5.000002e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000024931804e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398507e-008	1.263138e-005	5.055599e-005	5.950169e-005	3.534533e-004	4.275609e-003	1.767138e-002	2.260672e-002	5.146719e+000	5.094004e+000	4.999447e+000	5.001016e+000	5.000001e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000025242323e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398508e-008	1.107750e-005	4.496270e-005	5.313617e-005	3.017077e-004	3.673558e-003	1.257469e-002	1.596878e-002	5.010595e+000	5.102131e+000	4.998956e+000	5.001081e+000	4.999999e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000025541475e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398525e-008	9.757001e-006	4.015845e-005	4.765789e-005	2.593967e-004	3.177808e-003	9.208497e-003	1.161066e-002	4.674202e+000	5.108279e+000	4.998503e+000	5.000916e+000	4.999996e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000025831298e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398533e-008	8.633160e-006	3.602125e-005	4.293015e-005	2.246792e-004	2.767423e-003	6.966262e-003	8.729206e-003	4.094274e+000	5.112694e+000	4.998079e+000	5.000595e+000	4.999993e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000026150061e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398502e-008	7.546540e-006	3.197118e-005	3.829174e-005	1.922091e-004	2.379895e-003	5.235193e-003	6.521497e-003	3.219513e+000	5.115944e+000	4.997574e+000	5.000071e+000	4.999989e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000026453523e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398490e-008	6.639633e-006	2.854589e-005	3.435965e-005	1.659330e-004	2.063150e-003	4.061534e-003	5.035266e-003	2.324921e+000	5.117962e+000	4.996975e+000	4.999426e+000	4.999984e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000026783127e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398555e-008	5.777624e-006	2.524414e-005	3.056003e-005	1.416705e-004	1.767768e-003	3.142900e-003	3.882426e-003	1.502558e+000	5.109570e+000	4.996481e+000	4.999224e+000	4.999983e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000027082276e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398571e-008	5.090808e-006	2.257587e-005	2.748176e-005	1.228311e-004	1.536328e-003	2.524568e-003	3.115810e-003	9.766185e-001	5.057518e+000	4.997023e+000	5.000720e+000	4.999994e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000027372504e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398446e-008	4.509256e-006	2.028189e-005	2.482822e-005	1.072646e-004	1.343448e-003	2.076039e-003	2.564250e-003	6.458544e-001	4.911231e+000	4.999575e+000	5.004822e+000	5.000027e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000027736850e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398376e-008	3.871191e-006	1.772579e-005	2.186334e-005	9.055890e-005	1.134891e-003	1.645723e-003	2.034433e-003	3.799968e-001	4.563774e+000	5.006323e+000	5.013609e+000	5.000107e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000028051566e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398602e-008	3.389132e-006	1.576403e-005	1.958143e-005	7.818975e-005	9.794764e-004	1.356509e-003	1.675762e-003	2.359127e-001	4.099069e+000	5.016595e+000	5.024605e+000	5.000220e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000028341547e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.398642e-008	2.998787e-006	1.415052e-005	1.769925e-005	6.835596e-005	8.552535e-004	1.145124e-003	1.411380e-003	1.533678e-001	3.523179e+000	5.031832e+000	5.038187e+000	5.000374e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000028569714e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.397907e-008	2.723332e-006	1.299660e-005	1.634986e-005	6.151403e-005	7.685150e-004	1.006769e-003	1.237269e-003	1.098231e-001	2.989402e+000	5.048414e+000	5.051015e+000	5.000527e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.000000028746299e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.397149e-008	2.529151e-006	1.217371e-005	1.538546e-005	5.674404e-005	7.079075e-004	9.146738e-004	1.120953e-003	8.579950e-002	2.555097e+000	5.063266e+000	5.061567e+000	5.000656e+000	4.999999e+000	5.000000e+000	5.000000e+000	5.000000e+000
