time	V(a0)	V(a1)	V(a2)	V(a3)	V(a4)	V(a5)	V(a6)	V(a7)	V(a8)	V(a9)	V(a10)	V(a11)	V(a12)	V(a13)	V(a14)	V(a15)	V(b0)	V(b1)	V(b2)	V(b3)	V(b4)	V(b5)	V(b6)	V(b7)	V(b8)	V(b9)	V(b10)	V(b11)	V(b12)	V(b13)	V(b14)	V(b15)	V(f0)	V(f1)	V(f2)	V(f3)	V(f4)	V(f5)	V(f6)	V(f7)	V(f8)	V(f9)	V(f10)	V(f11)	V(f12)	V(f13)	V(f14)	V(f15)	V(s0)	V(s1)
1.600000053732177e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	5.217105e-005	0.000000e+000	0.000000e+000
1.600000063243429e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	1.094047e-005	0.000000e+000	0.000000e+000
1.600000078401483e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	1.261065e-006	0.000000e+000	0.000000e+000
1.600000101610161e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	-2.361827e-007	0.000000e+000	0.000000e+000
1.600000148027516e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	9.785223e-008	0.000000e+000	0.000000e+000
1.600000240862227e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	-3.654380e-008	0.000000e+000	0.000000e+000
1.600000426531648e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	2.156879e-008	0.000000e+000	0.000000e+000
1.600000722897141e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	-6.126809e-009	0.000000e+000	0.000000e+000
1.600001275282489e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	1.129393e-008	0.000000e+000	0.000000e+000
1.600002245747857e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	1.944513e-009	0.000000e+000	0.000000e+000
1.600004067689323e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	7.064292e-009	0.000000e+000	0.000000e+000
1.600007208767479e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	3.984800e-009	0.000000e+000	0.000000e+000
1.600013490923793e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	5.547380e-009	0.000000e+000	0.000000e+000
1.600024426608626e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	4.729166e-009	0.000000e+000	0.000000e+000
1.600044755314180e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	5.264494e-009	0.000000e+000	0.000000e+000
1.600292137936059e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	5.416041e-009	0.000000e+000	0.000000e+000
1.796875000000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	5.327151e-009	0.000000e+000	0.000000e+000
1.800000000000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	-2.077530e-005	0.000000e+000	0.000000e+000
1.800000001000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	-2.581235e-004	5.000001e-001	0.000000e+000
1.800000003000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	-5.354085e-003	1.500000e+000	0.000000e+000
